,ID,q3_lat,q3_long,q3_district,q4_lat,q4_long,q4_district,q56,q1_Impo,q6_motcode,Avg_Income
3239,108037,"44,847768692356034",7.49765396118164,Vigone,"45,074024898433244","7,680816650390625",Torino,2.0,1,1,1250.5
3240,108052,"45,06421348188427",7.62141838073728,Torino,"45,060788156911954","7,6784099578857194",Torino,3.0,1,5,1750.5
3241,108060,"44,63983415674708",8.00199508666992,Diano d'Alba,"45,07344483974193","7,699720859527588",Torino,5.0,3,1,2750.5
3242,108063,"45,07457914414621",7.62015237808225,Torino,"45,07354872386404","7,699738883972145",Torino,5.0,3,2,2750.5
3243,108065,"45,10357701164311",7.76012420654296,San Mauro Torinese,"45,07497531301177","7,6883697509765625",Torino,15.0,1,5,15000.0
3244,108070,"45,22195173343455",7.78501510620117,San Benigno Canavese,"45,07359637357703","7,69967794418335",Torino,6.0,3,1,3250.5
3245,108074,"45,027979521972526",7.66510620117185,Torino,"44,94930781741628","7,814794921874977",Poirino,15.0,1,2,15000.0
3246,108075,"45,06835087951946",7.69793643951413,Torino,"45,07370025742374","7,6990093231200945",Torino,6.0,3,11,3250.5
3251,108098,"45,03791240384239",7.35603332519531,Giaveno,"45,071493657738344","7,69317626953125",Torino,6.0,1,1,3250.5
3252,108100,"44,87015805963606",8.22738647460937,Asti,"45,04662126303647","7,67669677734375",Torino,15.0,1,1,15000.0
3253,108105,"45,0564728953574",7.58228813706989,Grugliasco,"45,12138289356507","7,71371512339681",Torino,15.0,1,2,15000.0
3257,108118,"44,74651866365974",8.52813720703125,Cassine,"45,06137296895103","7,677984237670898",Torino,2.0,1,1,1250.5
3259,108141,"44,541376064349535",7.72065985947847,Fossano,"45,0681494269582","7,694454342126846",Torino,8.0,3,1,4250.5
3317,108146,"45,04406090077478",7.64405536625417,Torino,"45,02822216872569","7,557646179199196",Sanatorio San Luigi,15.0,3,1,15000.0
3319,108153,"45,03939417926344",7.66750409603116,Torino,"45,039807353979604","7,651630783081032",Torino,6.0,3,1,3250.5
3320,108156,"45,10663411451266",7.67982616424558,Torino,"45,050450312683935","7,681456947326637",Torino,3.0,3,1,1750.5
3321,108157,"45,03480696472981",7.68788910383591,Torino,"45,05146295902675","7,665930174995424",Torino,11.0,1,5,7500.5
3322,108167,"45,32131253126383",8.42728271484372,Vercelli,"45,06485002408874","7,655493164062477",Torino,6.0,3,1,3250.5
3323,108176,"45,0673983118693",7.66631126403808,Torino,"45,07448822545689","7,61472358703611",Torino,4.0,1,5,2250.5
3324,108177,"45,092942080546045",7.69508600234985,Torino,"45,07361531527817","7,698390483856201",Torino,15.0,3,9,15000.0
3325,108178,"45,0650702541426",7.64217565767467,Torino,"45,018758183149295","7,630516433715798",Torino,6.0,3,5,3250.5
3326,108189,"45,068244796141336",7.69926681518552,Torino,"45,05290609888022","7,6811565399169695",Torino,8.0,3,11,4250.5
3327,108193,"45,13900408767606",7.7722229003906,Settimo Torinese,"45,08036733626554","7,674719238281227",Torino,5.0,3,2,2750.5
3328,108195,"44,499392908348014",7.58389951195567,Centallo,"45,02992066719667","7,61721267700193",Torino,5.0,1,1,2750.5
3329,108196,"45,033054332775066",7.64648973941803,Torino,"45,04011059957921","7,660385513305641",Torino,15.0,1,10,15000.0
3330,108208,"45,071972751024845",7.6592267990112,Torino,"45,04829762324379","7,667681121826149",Torino,15.0,1,5,15000.0
3331,108209,"45,15074842188719",7.70235671997068,Mappano,"45,068517581572884","7,694074058532692",Torino,7.0,3,5,3750.5
3332,108214,"45,065395626051306",7.64645948410043,Torino,"45,04961653413358","7,680019283294655",Torino,15.0,3,5,15000.0
3333,108215,"44,51918162493703",7.47735157012937,Busca,"45,05154288145787","7,68109388351445",Torino,4.0,3,1,2250.5
3334,108221,"45,03617653814195",7.68085098345181,Torino,"45,05557399400129","7,67265930175779",Torino,3.0,1,2,1750.5
3335,108229,"44,38348652329206",7.53870248794555,Cuneo,"45,03561700991948","7,673370838165283",Torino,2.0,3,1,1250.5
3336,108232,"45,019913123389294",7.58296966552734,Beinasco,"45,073353919247985","7,699227333068848",Torino,8.0,3,2,4250.5
3339,108237,"45,36701527675335",8.170947432518,SanthiÃ ,"45,067973252047835","7,6858484745025635",Torino,8.0,3,1,4250.5
3341,108248,"44,77769213138204",8.34710804745555,Nizza Monferrato,"45,061333797640316","7,677208328247048",Torino,7.0,1,1,3750.5
3342,108249,"45,11671952749865",7.6187576293945,Venaria Reale,"45,106967294756465","7,722698593139626",Torino,3.0,1,2,1750.5
3343,108251,"45,0723288640727",7.69297971725461,Torino,"45,06706271089446","7,695232772827126",Torino,3.0,3,11,1750.5
3345,108261,"44,89698735970415",8.22026252746582,Asti,"45,06146966900307","7,6784563064575195",Torino,6.0,1,1,3250.5
3346,108265,"45,07580872181255",7.6560115814208896,Torino,"45,066837573867794","7,588505744934082",Grugliasco,8.0,3,1,4250.5
3347,108270,"45,179824949850676",7.64578163623809,Caselle Torinese,"45,05006403969411","7,674105763435364",Torino,9.0,3,9,5500.5
3349,108275,"45,05514956446645",7.30461730957029,Coazze,"45,0444771580062","7,654119873046852",Torino,5.0,1,2,2750.5
3351,108291,"44,64184728412556",7.65102996826181,Savigliano,"45,05206856636293","7,681446218490578",Torino,6.0,3,4,3250.5
3352,108295,"45,07867033545407",7.69051208496091,Torino,"45,05069286416178","7,680984878540016",Torino,14.0,3,5,12500.5
3353,108296,"45,445738322615405",8.62160339355466,Novara,"45,068729747119626","7,689825439453102",Torino,5.0,5,2,2750.5
3354,108297,"44,87928676382454",7.33963623046872,Pinerolo,"45,06388005218659","7,674719238281227",Torino,15.0,4,2,15000.0
3356,108316,"45,07939762768779",7.40006103515622,Avigliana,"45,06872974711961","7,676092529296852",Torino,15.0,1,4,15000.0
3357,108317,"45,362576998709244",7.34478607177732,Chialamberto,"45,107551079653405","7,644287059083581",Torino,3.0,4,2,1750.5
3358,108318,"44,66448481181324",7.83084869384765,Roreto,"45,068142707931784","7,6801300048828125",Torino,15.0,1,1,15000.0
3359,108319,"45,272045403485656",7.82097473144529,Foglizzo,"45,04894133380991","7,672676146030426",Torino,3.0,3,1,1750.5
3361,108321,"45,03483608791711",7.66963720321655,Torino,"45,03737594083149","7,66994833946228",Torino,4.0,4,11,2250.5
3363,108323,"45,047388011807186",7.6733459472656,Torino,"45,05611968448874","7,667852783203102",Torino,2.0,1,5,1250.5
3366,108337,"45,07345780353538",7.57395401000974,Collegno,"45,063152562459535","7,679354095458962",Torino,15.0,1,4,15000.0
3367,108341,"44,919413192319624",8.60916137695312,Alessandria,"45,06194005900887","7,670599365234352",Torino,15.0,1,4,15000.0
3369,108362,"45,05619342041901",7.65558242797851,Torino,"45,06211954131226","7,676804065704346",Torino,15.0,1,5,15000.0
3370,108365,"45,06980286063576",7.68836975097656,Torino,"45,06414492476594","7,7021026611328125",Torino,5.0,1,2,2750.5
3371,108376,"45,069641208868624",7.62519836425781,Torino,"45,06139661413673","7,6581573486328125",Torino,7.0,1,2,3750.5
3373,108380,"44,94007381430007",7.77428283691404,Santena,"45,06775984104857","7,677465820312477",Torino,5.0,1,1,2750.5
3375,108387,"45,0743619290068",7.66342118382453,Torino,"45,06624197334053","7,589004635810852",Grugliasco,5.0,3,1,2750.5
3376,108388,"45,051210473097356",7.57575988769531,Grugliasco,"45,05266574719313","7,6718902587890625",Torino,6.0,1,2,3250.5
3378,108391,"44,696053384528334",7.91547346088918,Cinzano,"45,06037747370711","7,678087235544808",Torino,15.0,1,4,15000.0
3379,108392,"45,06820657380013",7.83745765686035,Pavarolo,"45,0661980234699","7,688906192779541",Torino,15.0,1,1,15000.0
3380,108393,"45,127681227951",7.76432647705087,Settimo Torinese,"45,041414537343556","7,674118423461891",Torino,3.0,1,1,1750.5
3381,108396,"45,042051333357946",7.46632232666013,Villarbasse,"45,06348599640026","7,67416133880613",Torino,14.0,1,1,12500.5
3383,108402,"45,069657369626164",7.65266418457031,Torino,"45,06697397010415","7,6732635498046875",Torino,11.0,2,1,7500.5
3384,108404,"45,07226824924313",7.63428225517282,Torino,"45,05129923835631","7,674719238281227",Torino,7.0,3,5,3750.5
3385,108409,"44,89771422497743",8.20610046386718,Asti,"45,06082066051471","7,67794132232666",Torino,5.0,1,4,2750.5
3386,108412,"45,09407785983738",7.69739999771115,Torino,"45,06696420268713","7,68264784812925",Torino,2.0,1,9,1250.5
3388,108433,"45,121505268992735",7.83106155395512,Gassino Torinese,"45,07339718990259","7,699438476562477",Torino,14.0,3,2,12500.5
3390,108438,"45,067138486323074",7.64579429626462,Torino,"45,06727488184141","7,693001174926735",Torino,7.0,1,9,3750.5
3394,108459,"44,81535686232448",7.29602049104869,Bricherasio,"45,05206477659514","7,681446218490578",Torino,5.0,3,1,2750.5
3395,108463,"45,20338655767542",7.7887023925781,Volpiano,"45,07103320807864","7,663732910156227",Torino,4.0,1,4,2250.5
3396,108467,"45,22361961932755",7.65693082809446,San Francesco Al Campo,"45,07354872386404","7,6684106826782",Torino,15.0,1,2,15000.0
3398,108487,"45,09128771207186",7.52387523651123,Alpignano,"45,07115444029444","7,678173923492409",Torino,5.0,1,1,2750.5
3400,108490,"45,02340156309429",7.64333009719848,Torino,"45,05668271786982","7,65822172164917",Torino,5.0,1,5,2750.5
3401,108496,"45,07294598685224",7.65987396240234,Torino,"45,073479237328826","7,7004289627075195",Torino,8.0,3,5,4250.5
3402,108500,"45,16096220886695",7.88736476898191,Castagneto Po,"45,071359019075466","7,692711496353127",Torino,2.0,3,1,1250.5
3404,108502,"45,09798589247745",7.69639148712155,Torino,"45,108890615420286","7,673603439331032",Torino,3.0,1,2,1750.5
3405,108507,"45,148631964310994",7.65626907348632,Borgaro Torinese,"45,07380094361707","7,6722657680511475",Torino,6.0,1,1,3250.5
3406,108509,"45,050492928798",7.67768383026123,Torino,"45,07406393632752","7,6695693969726335",Torino,3.0,1,9,1750.5
3407,108513,"45,07348811032771",7.72008075714109,Torino,"45,07376087073506","7,67240180969236",Torino,15.0,1,5,15000.0
3408,108514,"45,048497500447084",7.63108849525451,Torino,"45,06926030923416","7,662731055321615",Torino,4.0,6,2,2250.5
3409,108518,"45,10646752366151",7.77022733688352,San Mauro Torinese,"45,02446102846114","7,6287139892579034",Torino,6.0,1,2,3250.5
3410,108523,"45,09563807548446",7.69096269607541,Torino,"45,062546313948644","7,662187957763649",Torino,15.0,1,5,15000.0
3411,108526,"45,052089705624745",7.65320062637329,Torino,"45,03520380494484","7,675108909606934",Torino,15.0,1,5,15000.0
3412,108530,"45,04338554964364",7.64648094177243,Torino,"45,11980839654133","7,741152191162087",Area Produttiva,4.0,1,2,2250.5
3413,108532,"45,070752857594734",7.695211315155,Torino,"45,070661932818105","7,663786554336525",Torino,15.0,1,1,15000.0
3414,108533,"44,905891204871175",8.20085048762848,Asti,"45,07657931871496","7,692057037353493",Torino,7.0,1,1,3750.5
3415,108534,"44,845217934608975",7.72141113281247,Carmagnola,"45,074027926955885","7,699089272646233",Torino,3.0,3,1,1750.5
3419,108549,"45,076111776544785",7.72583484649658,Torino,"45,04150550863648","7,674719238281227",Torino,11.0,1,1,7500.5
3423,108555,"45,042102208563435",7.66251711845393,Torino,"45,06206888872151","7,677004480361916",Torino,15.0,1,9,15000.0
3424,108562,"45,21668964262613",7.52159729003904,Fiano,"45,065729046909446","7,684074783325173",Torino,10.0,1,1,6500.5
3427,108574,"45,09033838711252",7.78678321890765,Rivodora,"45,10457811513924","7,702347278545858",Torino,15.0,1,2,15000.0
3433,108594,"45,10072741465766",7.54048004150388,Pianezza,"45,07409424279836","7,671951198577858",Torino,7.0,1,1,3750.5
3437,108621,"45,246912355043605",7.55455627441404,Villanova Canavese,"45,074427612917006","7,699738883972145",Torino,2.0,3,1,1250.5
3442,108642,"45,06727488184141",7.69986763000486,Torino,"45,07061028088846","7,683218441212034",Torino,5.0,1,9,2750.5
3448,108660,"45,07260920682599",7.7066482543945,Torino,"45,09048768719134","7,685705566406341",Torino,4.0,1,2,2250.5
3449,108662,"45,063637556639506",7.70192756652829,Torino,"45,058817744260715","7,682916069030739",Torino,4.0,1,9,2250.5
3452,108676,"45,08194307760306",7.69051208496091,Torino,"45,06872973232016","7,660986328124977",Torino,4.0,3,3,2250.5
3473,108704,"45,00516613441331",7.82990112304685,Chieri,"45,07309412077428","7,66416206359861",Torino,7.0,5,5,3750.5
3483,108728,"45,070851359272815",7.65463485717771,Torino,"45,06678991851976","7,675920867919899",Torino,3.0,1,7,1750.5
3486,108745,"44,593545550704384",7.66036626636048,Genola,"45,0632339082061","7,662339790700912",Torino,4.0,3,1,2250.5
3487,108750,"45,09787439480234",7.65083356962929,Torino,"45,07229672904567","7,676805075212997",Torino,5.0,1,9,2750.5
3488,108757,"44,90166387432801",8.61576088807908,Alessandria,"45,061818807249516","7,667938613891579",Torino,5.0,1,1,2750.5
3490,108764,"45,068729747119626",7.73201122283933,Torino,"45,06112160464251","7,701541328430153",Torino,6.0,1,2,3250.5
3491,108765,"45,066661099677184",7.60977759361264,Grugliasco,"45,079803694972675","7,674011135101296",Torino,6.0,1,1,3250.5
3492,108776,"45,079700663386284",7.68961086273191,Torino,"44,651373367728056","7,661844635009743",Savigliano,8.0,1,1,4250.5
3493,108779,"45,13248109929557",7.7557434082031,Settimo Torinese,"45,08315515675174","7,697721862792946",Torino,15.0,1,2,15000.0
3495,108787,"45,04544745906432",7.68347396850583,Torino,"45,06794169969052","7,675792121887184",Torino,13.0,1,1,9500.5
3499,108808,"45,0619400590089",7.6623596191406,Torino,"45,008564449009896","7,831274414062477",Chieri,7.0,3,1,3750.5
3502,108813,"45,00662260186491",7.83676757812497,Chieri,"45,055181760944016","7,681534731388069",Torino,4.0,7,1,2250.5
3509,108824,"45,06969963673288",7.68021240234372,Torino,"45,07454883793249","7,662359619140602",Torino,4.0,1,1,2250.5
3510,108826,"45,383547796584374",7.70793056442539,Castellamonte,"45,06481421931848","7,658441127018932",Torino,5.0,1,1,2750.5
3524,108862,"45,051935924342075",7.65838994979856,Torino,"45,052026878903966","7,65841140747068",Torino,6.0,1,5,3250.5
3526,108871,"45,329456497920155",8.40659803222979,Vercelli,"45,07126809526318","7,677873516082741",Torino,8.0,1,1,4250.5
3536,108886,"44,84241528662711",7.72201537578439,Carmagnola,"45,0759732126024","7,678367042541481",Torino,4.0,1,1,2250.5
3537,108887,"45,059939372095215",7.65660896301267,Torino,"45,0879123188642","7,668324851989723",Torino,2.0,4,3,1250.5
3539,108900,"44,83366813184242",7.7392556682123,Cavalleri-Fumeri,"45,053030598562366","7,6821622594654855",Torino,6.0,3,1,3250.5
3541,108931,"45,134709349090826",7.13913574218747,Bussoleno,"45,07551862879908","7,680212402343727",Torino,5.0,1,1,2750.5
3542,108937,"45,066304951084184",7.69139184951779,Torino,"45,07221521121372","7,66716613769529",Torino,8.0,1,3,4250.5
3543,108940,"45,19080623400763",7.8875793457031,Chivasso,"45,07260920682596","7,671972656249977",Torino,14.0,1,1,12500.5
3544,108945,"45,05029871748793",7.67746582031247,Torino,"45,07697328424066","7,667337799072243",Torino,15.0,1,5,15000.0
3545,108947,"45,09103304440887",7.3822082519531,La Verdina,"45,07551862879911","7,669741058349587",Torino,15.0,1,1,15000.0
3546,108961,"45,07397301681858",7.68064155578611,Torino,"45,037078071226844","7,650987052917458",Torino,3.0,3,1,1750.5
3552,108987,"45,010748973360364",7.82509460449216,Chieri,"45,06271303293","7,670298957824684",Torino,15.0,1,1,15000.0
3553,108989,"45,05854491254163",7.64562263488767,Torino,"45,072730435698766","7,678324127197243",Torino,5.0,1,1,2750.5
3554,109004,"45,03959358194308",7.65528044577854,Torino,"45,06287065760914","7,67039551734922",Torino,2.0,1,1,1250.5
3556,109008,"45,36957208353064",7.63626708984372,Belmonte,"45,07260920682596","7,676092529296852",Torino,8.0,1,1,4250.5
3557,109012,"45,047115135734025",7.71132602691648,Torino,"45,0634799336123","7,67416133880613",Torino,4.0,1,1,2250.5
3558,109013,"45,154290800245604",7.65309166210249,Borgaro Torinese,"45,08957874692352","7,700811767578102",Torino,3.0,4,1,1750.5
3559,109014,"45,02864679806866",7.64351978301999,Torino,"45,07757937974568","7,618156814575173",Torino,3.0,2,2,1750.5
3564,109050,"45,083761186682835",7.61549606323239,Torino,"45,07252586182671","7,66741290092466",Torino,4.0,1,9,2250.5
3565,109059,"45,082599833988986",7.62463366412544,Torino,"45,07300366486563","7,655878767759532",Torino,15.0,1,2,15000.0
3568,109067,"44,97205337386522",7.61410131454465,Garino,"45,07242736303461","7,667809867858864",Torino,3.0,1,2,1750.5
3572,109085,"45,04300678802644",7.64909209400173,Torino,"45,078709982791636","7,673700388108955",Torino,3.0,1,5,1750.5
3574,109091,"45,114950918844414",7.78595584197898,San Mauro Torinese,"45,06891708443404","7,677723333332665",Torino,3.0,1,1,1750.5
3575,109098,"45,55519113899526",8.02161003037019,Occhieppo Inferiore,"45,081337028385555","7,684332275390602",Torino,5.0,3,2,2750.5
3576,109101,"45,04652666572992",7.63661856727276,Torino,"45,04310272421189","7,635930291877571",Torino,6.0,1,2,3250.5
3577,109102,"45,08594284120433",7.66476287841794,Torino,"45,0671536413967","7,689224624633766",Torino,15.0,1,1,15000.0
3579,109106,"45,03732067943898",7.51455917358396,Rivalta di Torino,"45,072680428773666","7,66941382884977",Torino,7.0,1,1,3750.5
3580,109107,"44,96874296892411",7.7777160644531,Cambiano,"45,063107094044234","7,6706422805785905",Torino,2.0,1,1,1250.5
3583,109128,"45,09981863736007",7.67802371978757,Torino,"45,08036733626557","7,672830963134743",Torino,6.0,1,5,3250.5
3585,109134,"44,99193506112537",7.64317646026609,Nichelino,"45,06601699972182","7,657252693176247",Torino,2.0,3,5,1250.5
3587,109143,"45,034195245219564",7.65565409660337,Torino,"45,06976547183507","7,683203843314118",Torino,4.0,1,5,2250.5
3588,109144,"45,082410434571635",7.73803714697498,Torino,"45,072652830724515","7,667363785617908",Torino,3.0,1,2,1750.5
3589,109147,"45,07363056749327",7.67217413811852,Torino,"45,06300100093453","7,662273788452126",Torino,4.0,3,5,2250.5
3590,109150,"45,072730435698794",7.56910457611093,Collegno,"45,06236443814174","7,662574195861794",Torino,4.0,3,1,2250.5
3591,109155,"44,988657167167695",7.4700988769531,Piossasco,"45,06581997953317","7,671972698159493",Torino,15.0,1,1,15000.0
3592,109158,"45,04778139000025",7.6747196033275,Torino,"45,072978463206155","7,668980886487816",Torino,2.0,1,11,1250.5
3601,109293,"45,03998930153226",7.6348937988281,Torino,"44,92366764626383","8,61774101257322",Alessandria,6.0,1,1,3250.5
3603,109306,"45,06388005218662",7.66098632812497,Torino,"44,91917032269011","8,608557128906227",Alessandria,5.0,1,1,2750.5
3615,109408,"45,08273093197484",7.68733634948728,Torino,"45,44266714781082","8,619543457031227",Novara,3.0,1,1,1750.5
