,SEZCENS,NCIRCO,ZONASTAT,SUPERF,AREA_CENS,CODASC,P_TOT,MALE_TOT,FEM_TOT,age 0-9,age 10-24,age 25-39,age 40-64,age >65,male 0-9,male 10-24,male 25-39,male 40-64,male >65,P47,P48,P49,P50,P51,P52,P61,P62,P128,P130,P131,P135,P137,P138,ST1,ST3,ST4,ST5,ST9,ST10,ST11,ST12,ST13,PF1,PF2,PF3,PF4,PF5,PF6,PF7,PF8,PF9,INCOMEinco,home,work,eating,entertainment,recreation,shopping,travel,admin_chores,religious,health,police,education
936,968,7,22,6843.75,7.0,7.0,266.0,127.0,139.0,16.0,31.0,56.0,111.0,68.0,11.0,20.0,25.0,44.0,27.0,24.0,68.0,87.0,57.0,17.0,3.0,108.0,6.0,129.0,24.0,20.0,22.0,109.0,18.0,59.0,22.0,31.0,6.0,23.0,22.0,14.0,0.0,0.0,142.0,266.0,73.0,34.0,18.0,14.0,3.0,0.0,0.0,4921.83,0.09000000000000001,0.09999999999999999,0.0,0.0,0.162,0.648,0.0,0.0,0.0,0.0,0.0,0.0
937,977,7,22,12144.66,7.0,7.0,331.0,151.0,180.0,21.0,44.0,56.0,135.0,97.0,11.0,23.0,24.0,51.0,42.0,40.0,103.0,82.0,72.0,19.0,0.0,144.0,7.0,147.0,22.0,20.0,9.0,136.0,23.0,32.0,13.0,17.0,2.0,25.0,4.0,1.0,2.0,0.0,167.0,331.0,67.0,54.0,31.0,12.0,3.0,0.0,0.0,4921.83,0.14785714285714285,0.21571428571428572,0.2892857142857143,0.0,0.11571428571428573,0.1735714285714286,0.057857142857142864,0.0,0.0,0.0,0.0,0.0
938,993,7,22,11602.64,7.0,7.0,283.0,141.0,142.0,23.0,30.0,52.0,115.0,83.0,12.0,20.0,26.0,49.0,34.0,61.0,88.0,75.0,30.0,18.0,0.0,103.0,12.0,133.0,18.0,18.0,11.0,123.0,14.0,19.0,7.0,11.0,1.0,11.0,4.0,4.0,0.0,0.0,147.0,283.0,64.0,46.0,23.0,12.0,2.0,0.0,0.0,4921.83,0.09,0.19,0.0,0.0,0.09,0.27,0.0,0.0,0.0,0.36,0.0,0.0
939,1008,7,23,9146.56,70.0,7.0,358.0,166.0,192.0,26.0,32.0,83.0,153.0,82.0,15.0,16.0,38.0,68.0,29.0,46.0,101.0,127.0,44.0,23.0,1.0,170.0,9.0,142.0,24.0,20.0,21.0,169.0,31.0,55.0,21.0,27.0,7.0,22.0,14.0,14.0,5.0,0.0,190.0,358.0,92.0,48.0,33.0,14.0,3.0,0.0,0.0,4746.48,0.09000000000000001,0.127,0.08100000000000002,0.594,0.0,0.08100000000000002,0.0,0.027000000000000003,0.0,0.0,0.0,0.0
940,1012,7,23,27772.35,70.0,7.0,120.0,55.0,65.0,8.0,6.0,37.0,45.0,33.0,4.0,1.0,19.0,16.0,15.0,18.0,35.0,34.0,20.0,9.0,0.0,56.0,3.0,47.0,7.0,0.0,7.0,53.0,9.0,19.0,5.0,13.0,1.0,4.0,4.0,5.0,6.0,0.0,64.0,120.0,29.0,21.0,8.0,5.0,1.0,0.0,0.0,4746.48,0.09000000000000001,0.1,0.0,0.0,0.135,0.54,0.0,0.0,0.0,0.0,0.135,0.0
941,1026,7,23,10116.23,70.0,7.0,81.0,38.0,43.0,15.0,7.0,19.0,37.0,8.0,9.0,2.0,7.0,18.0,2.0,16.0,23.0,15.0,8.0,12.0,0.0,47.0,1.0,13.0,4.0,1.0,0.0,53.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,81.0,9.0,9.0,7.0,7.0,1.0,0.0,0.0,4746.48,0.09000000000000001,0.1,0.0,0.0,0.27,0.27,0.0,0.27,0.0,0.0,0.0,0.0
942,1039,7,23,9589.52,70.0,7.0,29.0,14.0,15.0,5.0,2.0,11.0,10.0,2.0,3.0,0.0,5.0,5.0,1.0,10.0,10.0,4.0,0.0,2.0,0.0,16.0,0.0,8.0,2.0,3.0,1.0,11.0,3.0,7.0,4.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,15.0,29.0,7.0,5.0,1.0,1.0,1.0,0.0,0.0,4746.48,0.09,0.09999999999999999,0.40499999999999997,0.0,0.0,0.40499999999999997,0.0,0.0,0.0,0.0,0.0,0.0
943,1046,7,24,11505.17,66.0,7.0,240.0,141.0,99.0,37.0,32.0,74.0,80.0,24.0,23.0,22.0,41.0,48.0,7.0,13.0,54.0,83.0,36.0,21.0,7.0,103.0,17.0,71.0,25.0,7.0,15.0,90.0,19.0,143.0,64.0,76.0,3.0,59.0,63.0,9.0,12.0,0.0,112.0,240.0,52.0,24.0,13.0,17.0,3.0,3.0,18.0,4517.880000000001,0.09000000000000001,0.09999999999999999,0.162,0.0,0.0,0.324,0.162,0.0,0.162,0.0,0.0,0.0
944,1055,7,24,7637.28,66.0,7.0,169.0,90.0,79.0,16.0,29.0,34.0,63.0,37.0,9.0,17.0,19.0,26.0,19.0,11.0,36.0,58.0,39.0,15.0,1.0,54.0,4.0,80.0,17.0,11.0,14.0,74.0,5.0,29.0,13.0,13.0,3.0,5.0,12.0,7.0,5.0,0.0,66.0,169.0,21.0,17.0,11.0,9.0,6.0,2.0,15.0,4517.880000000001,0.09,0.09999999999999999,0.0,0.0,0.40499999999999997,0.0,0.0,0.40499999999999997,0.0,0.0,0.0,0.0
945,1059,7,24,21446.7,70.0,7.0,519.0,261.0,258.0,56.0,93.0,112.0,210.0,73.0,30.0,46.0,59.0,97.0,29.0,33.0,103.0,195.0,97.0,38.0,21.0,194.0,34.0,205.0,60.0,20.0,43.0,178.0,42.0,225.0,110.0,101.0,14.0,50.0,102.0,9.0,64.0,0.0,226.0,519.0,83.0,56.0,43.0,29.0,13.0,2.0,14.0,4517.880000000001,0.1326315789473684,0.14263157894736841,0.2131578947368421,0.0,0.17052631578947366,0.2557894736842105,0.0,0.042631578947368416,0.0,0.042631578947368416,0.0,0.0
946,1061,7,24,4299.2,70.0,7.0,131.0,62.0,69.0,8.0,25.0,22.0,52.0,30.0,6.0,10.0,12.0,24.0,10.0,11.0,35.0,51.0,22.0,4.0,3.0,46.0,4.0,65.0,11.0,12.0,10.0,45.0,10.0,51.0,26.0,23.0,2.0,21.0,3.0,0.0,27.0,0.0,64.0,131.0,33.0,13.0,9.0,5.0,0.0,4.0,25.0,4517.880000000001,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
947,1070,7,24,5640.62,70.0,7.0,229.0,100.0,129.0,18.0,30.0,42.0,85.0,71.0,7.0,15.0,20.0,31.0,27.0,25.0,84.0,66.0,30.0,13.0,1.0,80.0,6.0,114.0,23.0,8.0,15.0,83.0,10.0,50.0,24.0,22.0,4.0,30.0,11.0,0.0,9.0,0.0,109.0,229.0,42.0,37.0,16.0,9.0,4.0,1.0,9.0,4517.880000000001,0.09000000000000001,0.1,0.3471428571428572,0.0,0.11571428571428573,0.11571428571428573,0.0,0.0,0.0,0.23142857142857146,0.0,0.0
948,1073,7,24,18154.26,70.0,7.0,26.0,10.0,16.0,3.0,4.0,5.0,9.0,6.0,1.0,1.0,1.0,6.0,1.0,3.0,6.0,9.0,5.0,1.0,0.0,11.0,1.0,9.0,3.0,1.0,3.0,14.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,26.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,4517.880000000001,0.09000000000000001,0.262,0.162,0.0,0.0,0.486,0.0,0.0,0.0,0.0,0.0,0.0
949,1086,7,24,11242.98,70.0,7.0,292.0,146.0,146.0,28.0,47.0,61.0,117.0,46.0,13.0,23.0,31.0,58.0,21.0,21.0,75.0,105.0,43.0,26.0,5.0,118.0,13.0,117.0,27.0,19.0,16.0,122.0,22.0,104.0,51.0,50.0,3.0,47.0,44.0,8.0,5.0,0.0,135.0,292.0,54.0,35.0,24.0,16.0,4.0,2.0,12.0,4517.880000000001,0.2057142857142857,0.21571428571428572,0.0,0.0,0.0,0.5785714285714286,0.0,0.0,0.0,0.0,0.0,0.0
950,1099,7,24,17601.06,70.0,7.0,615.0,311.0,304.0,74.0,77.0,163.0,235.0,96.0,41.0,40.0,79.0,108.0,43.0,47.0,149.0,205.0,106.0,41.0,9.0,251.0,23.0,222.0,51.0,23.0,50.0,256.0,36.0,296.0,118.0,169.0,9.0,94.0,137.0,12.0,53.0,0.0,283.0,615.0,114.0,76.0,44.0,35.0,9.0,5.0,32.0,4517.880000000001,0.140625,0.150625,0.30375,0.0,0.0,0.354375,0.050625,0.0,0.0,0.0,0.0,0.0
951,1104,7,24,14260.86,70.0,7.0,255.0,133.0,122.0,23.0,29.0,66.0,105.0,46.0,13.0,13.0,38.0,47.0,22.0,29.0,75.0,60.0,55.0,12.0,6.0,110.0,16.0,89.0,17.0,15.0,14.0,110.0,16.0,107.0,46.0,57.0,4.0,54.0,13.0,19.0,21.0,0.0,116.0,255.0,45.0,29.0,24.0,13.0,2.0,3.0,18.0,4517.880000000001,0.09000000000000001,0.1,0.2892857142857143,0.057857142857142864,0.057857142857142864,0.2892857142857143,0.0,0.0,0.0,0.11571428571428573,0.0,0.0
952,1118,4,25,10628.16,125.0,4.0,284.0,142.0,142.0,27.0,33.0,80.0,116.0,35.0,9.0,22.0,45.0,49.0,17.0,19.0,79.0,101.0,49.0,13.0,3.0,133.0,27.0,87.0,17.0,10.0,18.0,112.0,24.0,127.0,54.0,64.0,9.0,54.0,58.0,15.0,0.0,0.0,133.0,284.0,51.0,34.0,30.0,15.0,3.0,0.0,0.0,5270.6,0.09,0.09999999999999999,0.6074999999999999,0.0,0.0,0.20249999999999999,0.0,0.0,0.0,0.0,0.0,0.0
953,1145,4,25,11142.46,125.0,4.0,255.0,128.0,127.0,24.0,35.0,59.0,101.0,58.0,17.0,17.0,31.0,36.0,27.0,25.0,64.0,83.0,43.0,23.0,3.0,103.0,12.0,102.0,21.0,11.0,14.0,105.0,17.0,59.0,24.0,28.0,7.0,28.0,17.0,1.0,12.0,1.0,127.0,255.0,63.0,24.0,24.0,11.0,3.0,2.0,13.0,5270.6,0.09,0.16230769230769232,0.24923076923076923,0.06230769230769231,0.0,0.18692307692307691,0.12461538461538461,0.0,0.0,0.12461538461538461,0.0,0.0
954,1147,1,26,8548.8,96.0,1.0,141.0,65.0,76.0,17.0,16.0,33.0,59.0,20.0,6.0,7.0,19.0,26.0,7.0,36.0,52.0,21.0,11.0,9.0,0.0,71.0,6.0,43.0,9.0,8.0,4.0,77.0,9.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,72.0,141.0,31.0,19.0,17.0,4.0,1.0,0.0,0.0,5371.49,0.09000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0
955,1160,1,26,11026.11,96.0,1.0,199.0,90.0,109.0,19.0,20.0,45.0,88.0,38.0,11.0,7.0,19.0,40.0,13.0,53.0,57.0,40.0,23.0,15.0,1.0,93.0,9.0,71.0,13.0,12.0,7.0,98.0,17.0,22.0,9.0,11.0,2.0,16.0,1.0,5.0,0.0,0.0,103.0,199.0,46.0,29.0,18.0,9.0,1.0,0.0,0.0,5371.49,0.16363636363636364,0.1,0.29454545454545455,0.0,0.07363636363636364,0.22090909090909092,0.07363636363636364,0.07363636363636364,0.0,0.0,0.0,0.0
956,1162,1,26,10645.46,96.0,1.0,148.0,81.0,67.0,12.0,13.0,39.0,58.0,38.0,9.0,6.0,24.0,24.0,18.0,62.0,44.0,21.0,8.0,4.0,0.0,69.0,3.0,58.0,7.0,9.0,3.0,70.0,10.0,6.0,2.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,80.0,148.0,40.0,18.0,16.0,6.0,0.0,0.0,0.0,5371.49,0.09000000000000001,0.09999999999999999,0.04764705882352941,0.0,0.0,0.09529411764705882,0.09529411764705882,0.0,0.0,0.571764705882353,0.0,0.0
957,1168,1,26,9273.37,96.0,1.0,230.0,108.0,122.0,29.0,16.0,38.0,101.0,64.0,16.0,7.0,15.0,41.0,29.0,91.0,69.0,22.0,16.0,14.0,0.0,95.0,4.0,92.0,15.0,7.0,5.0,102.0,15.0,5.0,0.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,114.0,230.0,46.0,37.0,18.0,9.0,4.0,0.0,0.0,5371.49,0.09000000000000001,0.17363636363636362,0.03681818181818182,0.0,0.0,0.18409090909090908,0.03681818181818182,0.0,0.0,0.47863636363636364,0.0,0.0
958,1174,1,26,11417.64,96.0,1.0,78.0,37.0,41.0,5.0,10.0,12.0,35.0,25.0,3.0,5.0,5.0,14.0,10.0,26.0,29.0,10.0,8.0,2.0,0.0,41.0,0.0,27.0,1.0,4.0,1.0,41.0,10.0,6.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,36.0,74.0,15.0,10.0,6.0,4.0,1.0,0.0,0.0,5371.49,0.09000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0
959,1181,1,26,9424.45,96.0,1.0,178.0,81.0,97.0,11.0,19.0,35.0,84.0,37.0,4.0,11.0,20.0,33.0,13.0,51.0,51.0,48.0,14.0,8.0,0.0,84.0,5.0,73.0,14.0,13.0,8.0,83.0,13.0,12.0,1.0,8.0,3.0,5.0,3.0,4.0,0.0,0.0,88.0,178.0,33.0,28.0,19.0,8.0,0.0,0.0,0.0,5371.49,0.09000000000000001,0.1,0.27,0.0,0.0,0.135,0.135,0.0,0.0,0.27,0.0,0.0
960,1189,1,26,10379.33,96.0,1.0,234.0,101.0,133.0,13.0,33.0,36.0,110.0,56.0,8.0,17.0,14.0,38.0,24.0,65.0,81.0,45.0,25.0,9.0,2.0,100.0,4.0,106.0,19.0,24.0,9.0,106.0,16.0,13.0,3.0,8.0,2.0,12.0,0.0,1.0,0.0,0.0,123.0,234.0,55.0,41.0,13.0,12.0,2.0,0.0,0.0,5371.49,0.252,0.262,0.162,0.0,0.162,0.0,0.0,0.0,0.0,0.162,0.0,0.0
961,1198,1,27,18252.35,14.0,1.0,35.0,18.0,17.0,1.0,8.0,6.0,16.0,6.0,0.0,5.0,5.0,5.0,3.0,16.0,8.0,5.0,3.0,3.0,0.0,21.0,1.0,8.0,3.0,3.0,0.0,21.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,14.0,35.0,4.0,5.0,2.0,2.0,0.0,1.0,7.0,5500.47,0.09,0.09999999999999999,0.0,0.10124999999999999,0.0,0.0,0.0,0.20249999999999999,0.0,0.50625,0.0,0.0
962,1201,1,27,10606.75,14.0,1.0,153.0,77.0,76.0,11.0,22.0,19.0,70.0,42.0,6.0,14.0,11.0,29.0,17.0,62.0,37.0,28.0,15.0,4.0,0.0,75.0,0.0,56.0,10.0,15.0,5.0,83.0,6.0,12.0,3.0,7.0,2.0,8.0,0.0,4.0,0.0,0.0,69.0,153.0,26.0,15.0,16.0,11.0,1.0,0.0,0.0,5500.47,0.19125,0.40375,0.10125,0.0,0.0,0.10125,0.0,0.0,0.0,0.2025,0.0,0.0
963,1205,1,27,12163.61,14.0,1.0,239.0,104.0,135.0,19.0,39.0,33.0,107.0,59.0,8.0,18.0,14.0,41.0,23.0,99.0,74.0,33.0,11.0,11.0,1.0,106.0,4.0,95.0,23.0,24.0,6.0,112.0,17.0,9.0,3.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,109.0,239.0,38.0,35.0,19.0,11.0,6.0,0.0,0.0,5500.47,0.09000000000000001,0.37,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.40499999999999997,0.0,0.0
964,1207,1,27,13037.39,14.0,1.0,111.0,45.0,66.0,8.0,10.0,15.0,48.0,39.0,2.0,5.0,7.0,19.0,12.0,53.0,35.0,7.0,4.0,7.0,0.0,46.0,0.0,50.0,9.0,3.0,3.0,43.0,5.0,8.0,2.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,54.0,111.0,22.0,16.0,9.0,5.0,2.0,0.0,0.0,5500.47,0.09000000000000001,0.30250000000000005,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.4725,0.0,0.0
965,1217,1,27,13923.27,14.0,1.0,228.0,112.0,116.0,19.0,19.0,31.0,88.0,87.0,13.0,11.0,14.0,33.0,41.0,99.0,75.0,20.0,14.0,8.0,0.0,85.0,4.0,110.0,17.0,14.0,5.0,89.0,11.0,8.0,1.0,5.0,2.0,6.0,1.0,0.0,1.0,0.0,120.0,228.0,52.0,40.0,18.0,8.0,2.0,0.0,0.0,5500.47,0.09000000000000001,0.4085714285714286,0.0,0.038571428571428576,0.0,0.07714285714285715,0.038571428571428576,0.0,0.0,0.3471428571428572,0.0,0.0
966,1218,1,27,9408.87,14.0,1.0,190.0,86.0,104.0,16.0,21.0,44.0,82.0,36.0,9.0,12.0,20.0,27.0,18.0,59.0,69.0,33.0,12.0,6.0,0.0,97.0,6.0,65.0,11.0,14.0,5.0,87.0,16.0,10.0,3.0,6.0,1.0,6.0,2.0,2.0,0.0,0.0,105.0,190.0,55.0,25.0,17.0,7.0,0.0,1.0,6.0,5500.47,0.09000000000000001,0.5418181818181818,0.0,0.0,0.07363636363636364,0.0,0.0,0.0,0.0,0.29454545454545455,0.0,0.0
967,1223,1,27,11619.3,14.0,1.0,227.0,99.0,128.0,12.0,30.0,37.0,99.0,63.0,7.0,13.0,18.0,37.0,24.0,87.0,66.0,42.0,18.0,4.0,0.0,104.0,4.0,99.0,9.0,24.0,8.0,112.0,9.0,13.0,4.0,9.0,0.0,10.0,1.0,1.0,1.0,0.0,129.0,227.0,69.0,36.0,14.0,7.0,2.0,1.0,6.0,5500.47,0.09000000000000001,0.20125,0.2025,0.0,0.050625,0.10125,0.0,0.0,0.0,0.354375,0.0,0.0
968,1241,1,28,13084.88,96.0,1.0,176.0,92.0,84.0,11.0,15.0,35.0,81.0,51.0,5.0,11.0,14.0,36.0,26.0,19.0,31.0,68.0,33.0,14.0,5.0,56.0,13.0,92.0,17.0,7.0,21.0,56.0,10.0,31.0,11.0,16.0,4.0,22.0,7.0,1.0,1.0,0.0,108.0,176.0,68.0,24.0,7.0,6.0,3.0,0.0,0.0,4962.950000000002,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
969,1247,4,29,11816.6,125.0,4.0,414.0,194.0,220.0,32.0,43.0,64.0,165.0,143.0,17.0,25.0,31.0,59.0,62.0,91.0,153.0,89.0,44.0,21.0,0.0,161.0,10.0,197.0,23.0,21.0,17.0,174.0,25.0,30.0,12.0,15.0,3.0,26.0,1.0,3.0,0.0,0.0,204.0,414.0,77.0,67.0,41.0,16.0,2.0,1.0,6.0,6290.15,0.09,0.19,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.45,0.0,0.0
970,1256,4,29,9222.86,125.0,4.0,70.0,29.0,41.0,6.0,5.0,10.0,33.0,26.0,3.0,3.0,3.0,9.0,11.0,16.0,24.0,15.0,9.0,1.0,0.0,30.0,1.0,31.0,6.0,2.0,3.0,29.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,37.0,70.0,14.0,15.0,7.0,0.0,1.0,0.0,0.0,6290.15,0.29250000000000004,0.1,0.0,0.0,0.0,0.2025,0.2025,0.0,0.0,0.2025,0.0,0.0
971,1264,4,29,1901.57,46.0,4.0,68.0,33.0,35.0,8.0,8.0,17.0,28.0,8.0,2.0,4.0,10.0,12.0,5.0,7.0,15.0,28.0,8.0,3.0,1.0,30.0,6.0,21.0,4.0,3.0,2.0,30.0,5.0,13.0,6.0,5.0,2.0,6.0,0.0,0.0,7.0,0.0,34.0,68.0,15.0,9.0,7.0,2.0,0.0,1.0,6.0,6290.15,0.09000000000000001,0.262,0.486,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.0
972,1269,4,29,5463.87,46.0,4.0,141.0,77.0,64.0,15.0,19.0,36.0,56.0,20.0,9.0,12.0,19.0,29.0,8.0,21.0,32.0,41.0,23.0,15.0,0.0,69.0,7.0,46.0,11.0,10.0,6.0,66.0,17.0,27.0,12.0,12.0,3.0,13.0,3.0,11.0,0.0,0.0,71.0,141.0,37.0,13.0,11.0,7.0,2.0,1.0,7.0,6290.15,0.09000000000000001,0.3025,0.2025,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0
973,1272,4,29,16533.88,46.0,4.0,108.0,44.0,64.0,3.0,18.0,20.0,48.0,29.0,2.0,10.0,8.0,15.0,9.0,37.0,44.0,14.0,7.0,5.0,0.0,48.0,5.0,46.0,7.0,13.0,2.0,42.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,104.0,25.0,17.0,5.0,5.0,2.0,0.0,0.0,6290.15,0.09000000000000001,0.24727272727272726,0.07363636363636364,0.0,0.0,0.07363636363636364,0.0,0.0,0.07363636363636364,0.44181818181818183,0.0,0.0
974,1282,4,29,9845.42,46.0,4.0,225.0,107.0,118.0,21.0,25.0,62.0,89.0,41.0,10.0,13.0,32.0,33.0,19.0,38.0,50.0,67.0,38.0,15.0,3.0,116.0,7.0,69.0,20.0,11.0,6.0,94.0,24.0,88.0,38.0,43.0,7.0,66.0,17.0,5.0,0.0,0.0,115.0,225.0,48.0,34.0,24.0,8.0,1.0,0.0,0.0,6290.15,0.09,0.16230769230769232,0.2803846153846154,0.0,0.18692307692307691,0.21807692307692308,0.0,0.0,0.0,0.06230769230769231,0.0,0.0
975,1300,4,29,43132.49,125.0,4.0,16.0,9.0,7.0,0.0,3.0,3.0,9.0,2.0,0.0,1.0,1.0,6.0,1.0,0.0,12.0,4.0,0.0,0.0,0.0,7.0,2.0,6.0,2.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,16.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,6290.15,0.09000000000000001,0.09999999999999999,0.162,0.0,0.0,0.0,0.648,0.0,0.0,0.0,0.0,0.0
976,1309,4,29,8858.36,46.0,4.0,213.0,91.0,122.0,18.0,29.0,34.0,82.0,63.0,10.0,13.0,15.0,28.0,25.0,30.0,69.0,65.0,24.0,16.0,1.0,81.0,4.0,94.0,21.0,8.0,8.0,88.0,13.0,29.0,12.0,15.0,2.0,17.0,5.0,7.0,0.0,0.0,104.0,213.0,43.0,33.0,13.0,11.0,3.0,1.0,6.0,6290.15,0.09,0.5361538461538462,0.0,0.0,0.0,0.0,0.06230769230769231,0.0,0.0,0.31153846153846154,0.0,0.0
977,1319,4,30,5666.28,123.0,4.0,249.0,122.0,127.0,19.0,28.0,62.0,105.0,44.0,11.0,16.0,35.0,44.0,16.0,34.0,73.0,78.0,41.0,11.0,1.0,127.0,17.0,71.0,12.0,10.0,5.0,122.0,26.0,44.0,14.0,25.0,5.0,31.0,4.0,9.0,0.0,0.0,127.0,249.0,52.0,38.0,27.0,10.0,0.0,0.0,0.0,5452.280000000002,0.09000000000000001,0.09999999999999999,0.162,0.0,0.162,0.162,0.0,0.0,0.0,0.324,0.0,0.0
978,1320,4,30,7825.34,123.0,4.0,374.0,163.0,211.0,24.0,45.0,83.0,152.0,86.0,11.0,20.0,38.0,61.0,33.0,32.0,114.0,117.0,65.0,32.0,4.0,173.0,12.0,144.0,19.0,15.0,17.0,173.0,30.0,88.0,34.0,50.0,4.0,59.0,3.0,20.0,6.0,0.0,197.0,374.0,83.0,64.0,37.0,13.0,0.0,0.0,0.0,5452.280000000002,0.09000000000000001,0.20125,0.2025,0.0,0.0,0.50625,0.0,0.0,0.0,0.0,0.0,0.0
979,1322,4,30,5556.77,123.0,4.0,86.0,44.0,42.0,6.0,13.0,11.0,43.0,23.0,3.0,7.0,6.0,17.0,11.0,27.0,27.0,15.0,8.0,6.0,0.0,34.0,2.0,40.0,5.0,8.0,0.0,43.0,8.0,4.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,41.0,86.0,17.0,12.0,7.0,2.0,2.0,1.0,6.0,5452.280000000002,0.225,0.1,0.135,0.0,0.135,0.135,0.27,0.0,0.0,0.0,0.0,0.0
980,477,7,12,9137.82,66.0,7.0,262.0,131.0,131.0,25.0,32.0,60.0,105.0,50.0,12.0,14.0,32.0,56.0,17.0,31.0,70.0,72.0,47.0,13.0,11.0,117.0,20.0,84.0,25.0,6.0,11.0,108.0,18.0,88.0,34.0,48.0,6.0,29.0,48.0,1.0,10.0,0.0,136.0,262.0,70.0,28.0,20.0,14.0,4.0,0.0,0.0,4664.280000000002,0.09000000000000001,0.1476470588235294,0.14294117647058824,0.04764705882352941,0.04764705882352941,0.5241176470588235,0.0,0.0,0.0,0.0,0.0,0.0
981,479,7,12,5650.94,66.0,7.0,211.0,102.0,109.0,20.0,34.0,49.0,81.0,31.0,8.0,17.0,26.0,42.0,9.0,21.0,48.0,60.0,38.0,17.0,13.0,93.0,12.0,76.0,17.0,9.0,16.0,89.0,15.0,91.0,40.0,47.0,4.0,13.0,15.0,4.0,59.0,0.0,92.0,211.0,38.0,22.0,11.0,14.0,5.0,2.0,15.0,4664.280000000002,0.225,0.1,0.0,0.0,0.135,0.54,0.0,0.0,0.0,0.0,0.0,0.0
982,484,7,12,7557.02,66.0,7.0,284.0,145.0,139.0,25.0,46.0,70.0,104.0,50.0,12.0,27.0,34.0,47.0,25.0,20.0,69.0,101.0,52.0,27.0,2.0,116.0,16.0,106.0,21.0,17.0,10.0,113.0,23.0,109.0,49.0,54.0,6.0,32.0,30.0,13.0,34.0,0.0,128.0,284.0,52.0,34.0,18.0,16.0,5.0,3.0,21.0,4664.280000000002,0.09000000000000001,0.127,0.10800000000000001,0.594,0.054000000000000006,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0
983,516,7,12,9935.92,71.0,7.0,212.0,99.0,113.0,11.0,25.0,23.0,100.0,69.0,5.0,17.0,13.0,39.0,25.0,16.0,60.0,86.0,36.0,7.0,0.0,89.0,5.0,98.0,12.0,18.0,10.0,98.0,10.0,28.0,9.0,17.0,2.0,13.0,0.0,2.0,13.0,0.0,114.0,212.0,54.0,31.0,20.0,9.0,0.0,0.0,0.0,4664.280000000002,0.09,0.09999999999999999,0.20249999999999999,0.050624999999999996,0.15187499999999998,0.40499999999999997,0.0,0.0,0.0,0.0,0.0,0.0
984,519,7,12,12226.53,71.0,7.0,322.0,151.0,171.0,25.0,28.0,92.0,107.0,82.0,11.0,14.0,45.0,45.0,36.0,62.0,81.0,76.0,55.0,24.0,6.0,144.0,9.0,129.0,19.0,11.0,14.0,131.0,29.0,55.0,23.0,27.0,5.0,15.0,25.0,3.0,12.0,0.0,172.0,322.0,86.0,46.0,20.0,17.0,2.0,1.0,6.0,4664.280000000002,0.09,0.18526315789473682,0.2131578947368421,0.042631578947368416,0.12789473684210526,0.2984210526315789,0.0,0.042631578947368416,0.0,0.0,0.0,0.0
985,527,8,13,7536.12,8.0,8.0,112.0,44.0,68.0,7.0,10.0,32.0,47.0,21.0,3.0,2.0,14.0,17.0,8.0,37.0,28.0,20.0,16.0,5.0,2.0,56.0,6.0,40.0,5.0,7.0,4.0,52.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,112.0,27.0,14.0,9.0,5.0,2.0,0.0,0.0,5206.91,0.1051875,0.1151875,0.0455625,0.597375,0.030375,0.091125,0.0,0.0,0.0,0.0151875,0.0,0.0
